"setting","riskiness"
"Workplace",0.918851140443469
"Workplace",1.09270730757774
"Workplace",0.805469965492925
"Workplace",0.957533550918956
"Workplace",1.29363407384091
"Workplace",0.700767280335994
"Workplace",1.15348682302085
"Workplace",0.793693493174875
"Workplace",1.40713859180138
"Workplace",1.3243091837278
"Workplace",1.19775649915433
"Workplace",0.761976695829971
"Workplace",0.788900396075437
"Workplace",0.880267118563577
"Workplace",0.944711657945469
"Workplace",1.25824783267672
"Workplace",2.75349671060285
"Workplace",3.62729324409071
"Workplace",1.42379196136024
"Workplace",1.0118731620151
"Workplace",0.869042155785889
"Workplace",1.8052644308502
"Workplace",1.07148140610898
"Workplace",0.5679440433801
"Workplace",1.31617871773138
"Workplace",1.41117130439785
"Workplace",0.573266893633573
"Workplace",0.986120388243295
"Workplace",0.747193500344107
"Workplace",0.981875410736171
"Workplace",0.812942421420936
"Workplace",0.789541310067783
"Workplace",0.888164610436205
"Workplace",0.751681866401822
"Workplace",1.79618454159896
"Workplace",1.00906934039224
"Workplace",0.823926897073758
"Workplace",0.865469063534759
"Workplace",1.51389774297832
"Workplace",0.918274553943132
"Workplace",0.959176969300919
"Workplace",1.55556014167279
"Workplace",0.93452184192598
"Workplace",1.11322793136677
"Workplace",0.813254840265271
"Workplace",0.949066341829595
"Workplace",1.21159931715238
"Workplace",1.0720185626254
"Workplace",0.85152048613146
"Workplace",0.808350684607221
"Workplace",2.23380909228115
"Workplace",0.929733399284782
"Workplace",1.18153199599158
"Workplace",0.78867879236642
"Workplace",4.21117639159848
"Workplace",1.08810206074412
"Workplace",0.704703809352582
"Workplace",0.87822544624851
"Workplace",0.890444407211053
"Workplace",1.6495036718586
"Workplace",0.992956229790564
"Workplace",0.799157083757834
"Workplace",0.708015516853027
"Workplace",1.08541961885514
"Workplace",0.750062795542708
"Workplace",0.733576589438587
"Workplace",1.05765608567593
"Workplace",0.920600877034096
"Workplace",1.24361885070159
"Workplace",1.27304766839596
"Workplace",0.738163038891718
"Workplace",1.06562042055205
"Workplace",1.05292977162236
"Workplace",0.933835761164966
"Workplace",1.36421566341147
"Workplace",0.762441273824126
"Workplace",0.636026102095426
"Workplace",0.8530662684474
"Workplace",0.833284925832948
"Workplace",4.4664981914697
"Workplace",0.818993001937643
"Workplace",1.71121514007017
"Workplace",1.0326325461034
"Workplace",1.00693038017696
"Workplace",1.32057750970187
"Workplace",1.07599566351757
"Workplace",0.731071867906832
"Workplace",0.770915119796676
"Workplace",1.4289359592459
"Workplace",1.47730686587794
"Workplace",1.25809983476649
"Workplace",0.715006551993671
"Workplace",0.925793718959367
"Workplace",0.900249113481076
"Workplace",1.12868833228455
"Workplace",1.00501046954489
"Workplace",0.707695823800513
"Workplace",1.00518188041
"Workplace",0.993048393562097
"Workplace",1.08630932277414
"Workplace",1.17330755556241
"Workplace",1.58517349862426
"Workplace",0.959010145914965
"Workplace",0.726310003571713
"Workplace",0.965939167069117
"Workplace",0.939881444039744
"Workplace",1.08353104016459
"Workplace",1.1374783390481
"Workplace",0.711971890512874
"Workplace",0.948438654759335
"Workplace",0.997711863443948
"Workplace",0.88922115000841
"Workplace",1.3135732826287
"Workplace",0.774441496774442
"Workplace",0.934597220678002
"Workplace",1.18787129405912
"Workplace",1.12193000732494
"Workplace",1.48778779909957
"Workplace",1.09700189496842
"Workplace",1.49436492504159
"Workplace",0.967024195258538
"Workplace",0.764023684733249
"Workplace",3.27671180245385
"Workplace",0.827485533305891
"Workplace",0.753510956627093
"Workplace",1.26533336218774
"Workplace",1.30584790202162
"Workplace",1.09561316961853
"Workplace",1.01688485550964
"Workplace",1.16835483177295
"Workplace",1.67724516317452
"Workplace",1.00494478525413
"Workplace",0.728148392743271
"Workplace",0.835740106677065
"Workplace",0.925303645513079
"Workplace",0.887835259415593
"Workplace",1.01334716242552
"Workplace",1.2254992969278
"Workplace",2.2616587405213
"Workplace",1.01195544641649
"Workplace",1.05125068566915
"Workplace",1.23156185697117
"Workplace",0.897003335206151
"Workplace",1.39671782546861
"Workplace",0.933287516002521
"Workplace",0.939724146410726
"Workplace",1.03350139451766
"Workplace",1.36809654544539
"Workplace",0.629479104251581
"Workplace",0.983704294326202
"Workplace",0.82491118058213
"Workplace",1.25836001891419
"Workplace",0.662807110497958
"Workplace",0.848223600701724
"Workplace",1.54527195535028
"Workplace",0.950434725869882
"Workplace",0.922462484913879
"Workplace",0.920116004907381
"Workplace",1.38176509720936
"Workplace",0.659905925395163
"Workplace",1.14289039604697
"Workplace",0.784068553633636
"Workplace",0.831180614468169
"Workplace",1.43464590747708
"Workplace",0.942562896590972
"Workplace",1.03583265811765
"Workplace",1.03325616373842
"Workplace",0.654467304367963
"Workplace",0.909410003285911
"Workplace",1.29995432365795
"Workplace",0.732815431444124
"Workplace",0.930659897163781
"Workplace",1.09527841036552
"Workplace",0.913927102190493
"Workplace",0.924319399451459
"Workplace",0.806853560999283
"Workplace",0.720614128135943
"Workplace",1.90816838954931
"Workplace",1.11929115330912
"Workplace",1.25750141823847
"Workplace",0.979324184059273
"Workplace",1.35033594193601
"Workplace",0.962853420224661
"Workplace",0.740305077433522
"Workplace",1.1417507493774
"Workplace",0.882094459099174
"Workplace",1.14898450501971
"Workplace",0.990296362242123
"Workplace",1.28295715444853
"Workplace",1.53729182880624
"Workplace",0.917874114273941
"Workplace",0.775226642821072
"Workplace",1.2222851733595
"Workplace",0.67284637137918
"Workplace",1.41835726486631
"Workplace",0.624078084753149
"Workplace",1.84609579339452
"Workplace",0.85440545890339
"Workplace",1.12978688536189
"Workplace",1.01333814344978
"Workplace",1.15822446879511
"Workplace",1.20091817563241
"Workplace",1.25946715240336
"Workplace",0.81221037592272
"Workplace",1.19680736380703
"Workplace",1.70942647297319
"Workplace",1.19738071510916
"Workplace",1.17051487792884
"Workplace",1.14241980375149
"Workplace",0.755541756434746
"Workplace",1.48089747107462
"Workplace",0.778620675300914
"Workplace",1.00350331767685
"Workplace",0.714842811416797
"Workplace",0.771694645333737
"Workplace",0.982671088782659
"Workplace",1.16231926475769
"Workplace",0.652697571567853
"Workplace",1.48405076167387
"Workplace",1.19470766807093
"Workplace",0.89255919247138
"Workplace",0.694565157216404
"Workplace",0.756695819492515
"Workplace",1.94534034569863
"Workplace",0.988742023141319
"Workplace",1.46273963430791
"Workplace",3.05889992447047
"Workplace",0.770851505643663
"Workplace",1.04383598958566
"Workplace",1.29406211669225
"Workplace",0.824093277998543
"Workplace",2.537525039496
"Workplace",0.863959652840986
"Workplace",1.92425530620731
"Workplace",0.998247904067653
"Workplace",1.09145102446185
"Workplace",1.0431905539019
"Workplace",0.55244287854744
"Workplace",1.44386998763913
"Workplace",1.20895446265645
"Workplace",1.12542378949736
"Workplace",0.85268066391296
"Workplace",0.966670226580035
"Workplace",0.872354957688098
"Workplace",1.13442041118827
"Workplace",1.34715961132879
"Workplace",1.09643526438988
"Workplace",1.70557336464196
"Workplace",0.979956880823942
"Workplace",0.888300996157599
"Workplace",1.01600564394353
"Workplace",1.0363744939161
"Workplace",0.581747394337656
"Workplace",0.962990106663142
"Workplace",1.23975950463263
"Workplace",1.17378531350896
"Workplace",1.10442411395951
"Workplace",0.903782700513342
"Workplace",0.681163533102588
"Workplace",1.09478119141349
"Workplace",1.06397908198416
"Workplace",2.18167914432101
"Workplace",0.973055674399323
"Workplace",0.932616125366406
"Workplace",1.85627575769947
"Workplace",1.6173842524111
"Workplace",0.923720545117703
"Workplace",0.830855634877557
"Workplace",0.855747687303726
"Workplace",0.944917152190959
"Workplace",1.44665411919226
"Workplace",1.01410917434412
"Workplace",1.44345494056637
"Workplace",0.960818788767795
"Workplace",0.738257682190415
"Workplace",1.9182160421062
"Workplace",1.01441910970195
"Workplace",0.931837746277578
"Workplace",0.756935803323173
"Workplace",0.778036073421429
"Workplace",0.86881269838357
"Workplace",1.20493462612892
"Workplace",0.940370109862333
"Workplace",0.817993975829076
"Workplace",0.664921861094001
"Workplace",0.787987867634406
"Workplace",0.687806458029629
"Workplace",1.36169219998764
"Workplace",0.788138863983044
"Workplace",0.992990977829788
"Workplace",0.809659441479465
"Workplace",1.13947725326292
"Workplace",1.08870409779
"Workplace",0.973290146154749
"Workplace",1.300356270093
"Workplace",0.628324579340619
"Workplace",1.54520928700587
"Workplace",0.630456184532385
"Workplace",0.785339562828828
"Workplace",1.13841160147173
"Workplace",1.0240535317251
"Workplace",0.687483839616223
"Workplace",0.929380245298995
"Workplace",1.65058630628836
"Workplace",1.35739858718842
"Workplace",1.17275594793359
"Workplace",0.860528564021969
"Workplace",0.711351202917371
"Workplace",0.91012909346308
"Workplace",1.5635862079678
"Workplace",1.03975465321774
"Workplace",2.04766934431724
"Workplace",0.710632703353921
"Workplace",0.841148680296137
"Workplace",1.20543021076783
"Workplace",1.05724086318978
"Workplace",0.909336949542746
"Workplace",0.783762853513419
"Workplace",1.34886874087354
"Workplace",1.04216653362846
"Workplace",0.723355449944852
"Workplace",1.05592081344431
"Workplace",0.710943530875704
"Workplace",0.928853293457865
"Workplace",0.846130404159267
"Workplace",0.936076266555828
"Workplace",1.14682428672691
"Workplace",1.19649325567949
"Workplace",0.834859931679874
"Workplace",0.781816183724703
"Workplace",0.714413712364082
"Workplace",1.12612053793924
"Workplace",0.869864591090584
"Workplace",2.2975555194128
"Workplace",1.06045256850209
"Workplace",1.47980242815567
"Workplace",1.03907805074535
"Workplace",0.767763292122752
"Workplace",1.10920836952653
"Workplace",1.16283580863465
"Workplace",0.95125292007656
"Workplace",1.11178912138331
"Workplace",1.06727384092468
"Workplace",0.959183002162967
"Workplace",0.943184410416963
"Workplace",1.17125543025442
"Workplace",1.79677699695986
"Workplace",1.63029296922488
"Workplace",1.01333311265943
"Workplace",1.17629755659528
"Workplace",0.870857459998415
"Workplace",0.999579141414083
"Workplace",0.757633520486534
"Workplace",1.07090596248084
"Workplace",1.22934354975769
"Workplace",1.69004421101993
"Workplace",0.966280582247474
"Workplace",0.843674430006077
"Workplace",1.5738819495651
"Workplace",1.63499816806313
"Workplace",0.792904138329058
"Workplace",1.064756807968
"Workplace",0.955841600560935
"Workplace",0.812744627323432
"Workplace",0.756330806543498
"Workplace",0.829259650580494
"Workplace",1.05849175510353
"Workplace",0.672580240928861
"Workplace",0.958174106859217
"Workplace",1.35099970717711
"Workplace",0.97638609722759
"Workplace",0.870914715600817
"Workplace",0.893004340007931
"Workplace",0.885170057993918
"Workplace",1.19588718678137
"Workplace",0.845471785547353
"Workplace",0.965143860828123
"Workplace",0.866332129802229
"Workplace",0.968864974752454
"Workplace",0.952824192182905
"Workplace",0.821433835682467
"Workplace",0.870062602094561
"Workplace",0.744495037473439
"Workplace",1.062543857223
"Workplace",0.969100229327106
"Workplace",1.08366952774279
"Workplace",1.4381967958565
"Workplace",1.048035721814
"Workplace",0.950131864612648
"Workplace",0.844580185098423
"Workplace",0.700500270564083
"Workplace",0.866501487605365
"Workplace",0.670847518170942
"Workplace",0.970873353728067
"Workplace",1.07293218601239
"Workplace",1.05274365740384
"Workplace",0.878680188617984
"Workplace",1.53898975380369
"Workplace",0.960777411232394
"Workplace",0.794253294626057
"Workplace",0.70010745437819
"Workplace",1.11916411564745
"Workplace",0.989448032717517
"Workplace",1.05046839302507
"Workplace",0.863388011358655
"Workplace",1.42774717330566
"Workplace",1.14107010166435
"Workplace",0.63398043323231
"Workplace",0.948871638492757
"Workplace",1.06386312166086
"Workplace",1.10001854076629
"Workplace",2.25444659845105
"Workplace",1.13879127021103
"Workplace",0.70373318561583
"Workplace",0.708467859377613
"Workplace",1.28415326882176
"Workplace",1.57703497379216
"Workplace",0.884177166059292
"Workplace",1.37048596046795
"Workplace",1.36342479608639
"Workplace",0.868544461479816
"Workplace",0.758337185141044
"Workplace",1.22794577785606
"Workplace",0.816944434831214
"Workplace",0.817729690233302
"Workplace",1.0298058763974
"Workplace",0.925702136754589
"Workplace",0.804214073504015
"Workplace",0.888964054267976
"Workplace",1.04947309355193
"Workplace",0.658381782940197
"Workplace",1.02780551417388
"Workplace",1.90044844769466
"Workplace",0.898092372979098
"Workplace",0.751179147393747
"Workplace",0.926457177543376
"Workplace",1.02118997338579
"Workplace",0.815850559846584
"Workplace",0.88053974440254
"Workplace",0.992370155187358
"Workplace",1.03585792134495
"Workplace",0.696538395880527
"Workplace",1.51643283004235
"Workplace",2.28036195685124
"Workplace",0.984418993930953
"Workplace",0.684375953996302
"Workplace",0.917870203239439
"Workplace",0.747494830432655
"Workplace",0.885069755426677
"Workplace",1.80805411391181
"Workplace",1.30935133080537
"Workplace",1.41704076755855
"Workplace",0.757834710023044
"Workplace",1.28708361697947
"Workplace",1.11700783442624
"Workplace",0.74088171269481
"Workplace",0.585314605064966
"Workplace",0.746404832311935
"Workplace",0.733431294131073
"Workplace",0.654519267225096
"Workplace",1.24807641803558
"Workplace",1.08434404509709
"Workplace",0.793296263330899
"Workplace",0.961862617496394
"Workplace",0.749931335268175
"Workplace",1.03551686329631
"Workplace",1.21316104516668
"Workplace",0.810761834591567
"Workplace",1.10890071084794
"Workplace",0.784148732940899
"Workplace",0.560370923100831
"Workplace",0.962755430200998
"Workplace",1.69044509941439
"Workplace",0.943010836079459
"Workplace",0.883344116266713
"Workplace",1.10121482517145
"Workplace",1.51062449954412
"Workplace",0.734014687069163
"Workplace",1.00821430507674
"Workplace",0.833402675717125
"Workplace",0.655055859030094
"Workplace",0.83627405537924
"Workplace",1.37605045487924
"Workplace",0.995262373769888
"Workplace",1.33920172329866
"Workplace",0.806805257472015
"Workplace",0.881714954097085
"Workplace",1.31320828106427
"Workplace",1.12420631262524
"Workplace",0.690300498545402
"Workplace",2.3688634449894
"Workplace",1.38511588265117
"Workplace",0.758028466955886
"Workplace",1.75598248034783
"Workplace",0.785895924100448
"Workplace",2.04744891881257
"Workplace",1.22884364781265
"Workplace",0.740054308527274
"Workplace",0.954699728012804
"Workplace",0.807882795140831
"Workplace",0.892854202232477
"Workplace",1.16498656697793
"Workplace",0.966290069924217
"Workplace",0.774193802521813
"Workplace",0.82814265416236
"Workplace",1.32875670240497
"Workplace",0.652964307859252
"Workplace",1.06980166577622
"Workplace",0.806482669216174
"Workplace",0.881207397103349
"Workplace",2.7615858803978
"Workplace",1.10370506009975
"Workplace",1.0267850131897
"Workplace",1.12576119570601
"Workplace",1.62182288422141
"Workplace",1.70984549304652
"Workplace",0.853330214270446
"Workplace",0.852084756936034
"Workplace",1.56285135088824
"Workplace",0.91387632301253
"Workplace",0.866432996889219
"Workplace",1.6503511977077
"Workplace",1.75258970818466
"Workplace",0.708841413607652
"Workplace",1.58288259126143
"Workplace",0.992706028652129
"Workplace",1.48346148078804
"Workplace",0.837367238587122
"Workplace",1.05211012253286
"Workplace",1.2404601660537
"Workplace",1.03768936354849
"Workplace",2.00506636316876
"Workplace",0.893841288837195
"Workplace",1.21846239573357
"Workplace",0.935394859723919
"Workplace",0.913585991241926
"Workplace",0.777243401405101
"Workplace",0.780447271185947
"Workplace",1.20219276341358
"Workplace",0.817344356689864
"Workplace",2.70660440384878
"Workplace",0.742060775023468
"Workplace",0.884882778796726
"Workplace",1.0707818931612
"Workplace",0.760246642545076
"Workplace",1.03680652653425
"Workplace",0.773842702389176
"Workplace",2.03449007385859
"Workplace",0.755565668453995
"Workplace",1.1933420814
"Workplace",0.896788531029287
"Workplace",0.86301931920668
"Workplace",1.1385887900419
"Workplace",1.00641492724693
"Workplace",1.0651465074393
"Workplace",1.15264787239264
"Workplace",0.735538621022016
"Workplace",0.772299078392643
"Workplace",1.1370721366438
"Workplace",1.34142559219817
"Workplace",1.33411879972346
"Workplace",1.20087917309784
"Workplace",1.00886445664201
"Workplace",1.15862534477381
"Workplace",1.01578733037456
"Workplace",0.873715590533964
"Workplace",1.01675274588319
"Workplace",1.05608808005524
"Workplace",0.770029041425199
"Workplace",0.710874716070429
"Workplace",1.37291952627687
"Workplace",1.02561124611377
"Workplace",1.50762198084289
"Workplace",1.51075170230052
"Workplace",0.972221071600879
"Workplace",0.913235394243705
"Workplace",0.703470803452536
"Workplace",0.816233627216914
"Workplace",1.65470843360075
"Workplace",0.799139394603007
"Workplace",0.979005056968583
"Workplace",2.21923289745243
"Workplace",1.06378484021252
"Workplace",1.05390601863246
"Workplace",1.612755107835
"Workplace",1.13351253056563
"Workplace",1.45603774643268
"Workplace",1.15932057724786
"Workplace",1.24511634901253
"Workplace",1.16496841229373
"Workplace",1.31203396227861
"Workplace",0.678391633844038
"Workplace",1.04007156168479
"Workplace",0.95702742737842
"Workplace",1.40630564258982
"Workplace",0.74783642092906
"Workplace",1.35125218808188
"Workplace",1.20188715794315
"Workplace",1.07828498019745
"Workplace",1.32525348554087
"Workplace",0.899285257991654
"Workplace",0.68535806274638
"Workplace",0.741517823266333
"Workplace",0.968702550310857
"Workplace",1.43730237065548
"Workplace",1.21107694093704
"Workplace",1.2015790573787
"Workplace",1.30602918845687
"Workplace",0.98367417343894
"Workplace",0.793969417528355
"Workplace",0.95590638701801
"Workplace",1.0199693498497
"Workplace",0.809359278978414
"Workplace",1.06795674770365
"Workplace",0.810538126389786
"Workplace",1.01361595892517
"Workplace",1.95966192348136
"Workplace",0.770007656809245
"Workplace",1.8677288970321
"Workplace",1.10255704709449
"Workplace",1.21320252375167
"Workplace",0.976780294486976
"Workplace",0.799709923066508
"Workplace",0.892571884339263
"Workplace",1.02642139359034
"Workplace",0.800204410301934
"Workplace",1.20664604134622
"Workplace",0.899062368352328
"Workplace",1.03345095691284
"Workplace",0.64834605238357
"Workplace",0.963208926885273
"Workplace",1.0023358560901
"Workplace",1.21023722696469
"Workplace",0.655794542823216
"Workplace",1.29844702318572
"Workplace",0.710706111336708
"Workplace",0.727162526449088
"Workplace",1.02658482053877
"Workplace",0.992874711229669
"Workplace",0.788887695621716
"Workplace",1.29265344419389
"Workplace",1.2143180694514
"Workplace",1.27687978821037
"Workplace",1.953468909736
"Workplace",0.79121628862273
"Workplace",0.726526251707293
"Workplace",1.26443803992482
"Workplace",0.868420778785035
"Workplace",1.0612260503679
"Workplace",0.860439510251023
"Workplace",1.00154201690219
"Workplace",1.11575803630464
"Workplace",0.867208068372359
"Workplace",0.757733122423036
"Workplace",1.09185032071702
"Workplace",1.01190077419912
"Workplace",1.15028305330038
"Workplace",0.851447122495105
"Workplace",1.56118515713505
"Workplace",0.822790405889783
"Workplace",1.24708058628747
"Workplace",0.885458462444252
"Workplace",0.754249830376685
"Workplace",0.757408225744244
"Workplace",1.11554569749311
"Workplace",1.32407732661983
"Workplace",0.949337369806139
"Workplace",0.628568004360181
"Workplace",0.85344505457621
"Workplace",1.06121723617386
"Workplace",1.44151164896883
"Workplace",0.944135008119979
"Workplace",1.36764006911697
"Workplace",2.32122992842644
"Workplace",1.25683032398248
"Workplace",0.813995468361763
"Workplace",0.809234226156766
"Workplace",1.1761502724541
"Workplace",1.60858334084814
"Workplace",1.18967670283093
"Workplace",0.95503315757747
"Workplace",0.988613300802224
"Workplace",0.730012133983118
"Workplace",0.971414513693884
"Workplace",1.33658757476284
"Workplace",0.886634364845728
"Workplace",1.05874720844145
"Workplace",1.49975564497455
"Workplace",1.44666966755858
"Workplace",0.988030640150855
"Workplace",1.26346564169891
"Workplace",1.03636161601427
"Workplace",1.1290369590003
"Workplace",0.826289012327948
"Workplace",0.725734923211777
"Workplace",0.796212976176716
"Workplace",0.848037113783539
"Workplace",0.810649586977548
"Workplace",0.848386795746705
"Workplace",0.726632997019986
"Workplace",1.2616505090518
"Workplace",1.08833208471206
"Workplace",0.859447303291242
"Workplace",0.670195633294351
"Workplace",0.925123353643062
"Workplace",1.25258373104122
"Workplace",0.748731452248945
"Workplace",0.783234078769769
"Workplace",0.680268405091464
"Workplace",0.623584180648373
"Workplace",0.926488272838851
"Workplace",1.21815921002584
"Workplace",0.967097432954635
"Workplace",1.07197944959279
"Workplace",3.74627475501301
"Workplace",1.07991910495368
"Workplace",1.1849955419655
"Workplace",1.02700615596288
"Workplace",0.925121527650107
"Workplace",0.972545472940978
"Workplace",0.767330376478005
"Workplace",0.975352175068473
"Workplace",1.45857762588136
"Workplace",1.10615164766154
"Workplace",1.05341302643323
"Workplace",1.17456370963298
"Workplace",1.04373342196407
"Workplace",0.863982329640668
"Workplace",0.812761056981566
"Workplace",2.19086227362333
"Workplace",2.06439101648796
"Workplace",0.749613879237304
"Workplace",0.827656706508046
"Workplace",1.00197296569594
"Workplace",0.789834987712208
"Workplace",0.979977902982477
"Workplace",0.744806784547925
"Workplace",0.778792779272391
"Workplace",1.27087482626683
"Workplace",1.18685067032422
"Workplace",1.46042468015386
"Workplace",1.28517229518479
"Workplace",1.074576399102
"Workplace",1.12685793521395
"Workplace",1.18476654761822
"Workplace",1.05351298975645
"Workplace",1.36019474813195
"Workplace",1.34109389980423
"Workplace",1.46480881246387
"Workplace",0.742363860441806
"Workplace",0.919194521363978
"Workplace",0.775894632526216
"Workplace",0.70235535633243
"Workplace",1.75835563314053
"Workplace",1.02357116034211
"Workplace",0.993127672713645
"Workplace",0.844891583426751
"Workplace",0.948450775508876
"Workplace",1.83999135166106
"Workplace",1.37663703342019
"Workplace",0.983855446134506
"Workplace",0.800034830880255
"Workplace",1.22481129586047
"Workplace",0.904834503796668
"Workplace",1.14198411755095
"Workplace",0.688649024694159
"Workplace",0.950413941728153
"Workplace",1.04529291481864
"Workplace",1.18116519888295
"Workplace",0.845295250460945
"Workplace",1.06679599414309
"Workplace",0.711486501698405
"Workplace",1.24157794657818
"Workplace",0.772357559700139
"Workplace",0.854436915808968
"Workplace",0.785595201261455
"Workplace",0.736910221195778
"Workplace",1.18426827730846
"Workplace",0.725798329689999
"Workplace",0.96104183626191
"Workplace",1.06062000358456
"Workplace",0.999048203264898
"Workplace",1.60286050798479
"Workplace",1.23640977654048
"Workplace",1.33164493086359
"Workplace",1.2196695367117
"Workplace",1.2288269626087
"Workplace",0.573225781500046
"Workplace",1.05738179666802
"Workplace",0.921896513154867
"Workplace",0.728862778135707
"Workplace",1.22700152414515
"Workplace",0.827796438013245
"Workplace",0.891043556126345
"Workplace",0.764291788184328
"Workplace",1.62610030742347
"Workplace",1.1991409719811
"Workplace",0.558900453777218
